"country","continent","lifeExp","pop","gdpPercap"
"TIG","x",0,981,981
"ZCR","x",724,982,982
"XNV","x",686,983,983
"ADH","x",4693,984,984
"RLX","x",5203,985,985
"SEAL","x",1721,986,986
"STAR","x",17823,987,987
"PGT","x",195,988,988
"MONK","x",2629,989,989
"XBP","x",17617,990,990
"MNTP","x",2320,991,991
"KLN","x",797,992,992
"BTNT","x",6002,993,993
"RCT","x",9998,994,994
"DOGEC","x",1048,995,995
"FLOT","x",2674,996,996
"NPER","x",1023,997,997
"BMH","x",13114,998,998
"EXMR","x",3240,999,999
"IONC","x",178,1000,1000
